Date,User,Message
4/1/24 11:08,TA chaeju,"네, self.layer의 오타로 보이네요"
4/1/24 11:12,애교뿜뿜 무지,감사합니다!
4/1/24 11:34,.,"안녕하세요, HW3 P2 redo에 관한 질문입니다. 코드/수식 중 하나에만 오류가 있는 경우, 둘 중 하나만 제출해도 괜찮을까요, 혹은 두 개를 모두 제출해야 하나요??"
4/1/24 11:36,ㅇㅇ,두 개 다 제출하면 안전하지 않을까요
4/1/24 13:54,애교뿜뿜 무지,"혹시 이번 과제 5번 코드에서 seed 설정을 어떻게 해야 같은 결과가 나오나요? optimizer, LR 앞 그리고 SGD 각 step에서 seed 설정해주었는데 결과가 일정하지 않네요ㅠ"
4/1/24 13:56,.,"Overfitting을 피하기 위한 방법을 
Regularization 이라 했었는데
왜 Regularization이라는 표현을 사용하는 건지 궁금합니다!"
4/1/24 14:29,TA chaeju,"traning data를 과하게 학습하여, test data에서는 제 성능을 내지 못하는(Overfitting)상황을 방지하고, 모델을 조금 더 범용적인 모델로 만든다는 의미에서 나온 용어라고 보시면 됩니다"
4/1/24 15:02,.,네 이해했습니다 감사합니다
4/1/24 15:20,.,"RMS prop과 Adam 에서 모두
m2 는 동일한 식인데
왜 Adam에서만 biased correct(m2~)를 하는지 궁금합니다"
4/1/24 15:49,TA Jisun,이것에 대해서는 제가 아는 바가 없네요. 청강 신청 바랍니다.
4/1/24 15:57,TA Jisun,https://pytorch.org/docs/stable/notes/randomness.html 이 문서가 도움이 되실지 모르겠습니다
4/1/24 16:01,Ernest Lee,seed 고정을 해야 하나요?
4/1/24 16:16,TA Jisun,전반적으로 비슷한 결과가 나온다면 굳이 고정하실 필요 없을 것 같습니다.
4/1/24 18:17,손을 번쩍 든 무지,이번 과제 4번 문제는 handwriting 문제인가요?
4/1/24 18:19,TA chaeju,"네, handwriting 문제입니다."
4/1/24 22:29,눈물바다에 빠진 라이언,"hw5의 problem4의 indices(c,m,n,k,i,j)는 1부터라고 생각하고 서술하면 될까요?"
4/2/24 0:38,생각하는 라이언,"HW4 Problem2에서 solution의 의도를 이해했습니다만, 강의자료에 따르면 w는 엄밀하게는 R^(C*C*k*k)에 속하는 tensor이고 w_i,i = k*k square matrix with every component 1/k^2 , w_i,j = k*k zero matrix (if j != i) 이어야 되는게 아닌지 질문드립니다."
4/2/24 0:52,멋쟁이 프로도,"제 생각인데 애초에 풀링은 정확히 컨볼루션은 아니라서요, 풀링은 인풋 채널별로 작용하는데 컨볼루션은 인풋 채널 전체에 한번에 작용하기 때문에..
다만 필터에 의한 연산 자체는 컨볼루션과 동일한 방식이기 때문에 이 문제처럼 필터를 정의할 수 있겠는데,
컨볼루션의 연산에 주목한다면 필터의 두께(?)는 1이라고 보는 게 적절하지 않을까요"
4/2/24 0:55,엄지척 프로도,엄지척 프로도님이 나갔습니다.
4/2/24 1:11,생각하는 라이언,"네 그런 센스에서 문제의 풀이를 이해하였는데, represent the AvgPool2d operation ""as a convolution""에 더 부합하는 답변은 filter를 C*C*k*k tensor로 답을 하는 것이 더 정확하지 않을까하는 궁금증이었습니다. 자세한 답변 감사드립니다ㅎㅎ"
4/2/24 10:33,화난 라이언,저도 그렇게 생각합니다~
4/2/24 12:25,하트뿅뿅 라이언,"hw5 prob1에서 A에 대한 gradient는 같게 출력되는데, bias에 대한 gradient가 다른 이유가 있을까요? option 1,2로 구하면 dy_L/db_L = 1.33으로 나오는 것과 같이, dy/db가 다릅니다"
4/2/24 16:08,으쓱으쓱 어피치,"전 bias에 대한 gradient도 같게 나오긴 합니다. notebook에서 cell을 실행할때마다 값이 달라져서, 한번에 쭉 실행시켜야 같게 나오더라구요"
4/2/24 16:09,으쓱으쓱 어피치,Hw5 P5에서 3x3 maxpool (p=1)을 결과에 어떻게 concatenate하는지 알 수 있을까요? 아니면 maxpool이 stride=1인 overlapping maxpool인가요??
4/2/24 16:13,손을 번쩍 든 무지,저는 overlapping mazpool로 이해했습니다. 그래야 각 채널이 32×32를 유지할 수 있지 않나요?
4/2/24 16:18,손을 번쩍 든 무지,"혹시 5번 문제 코드 짜서 푸셨나요, 아님 그냥 풀어도 되는건가요?"
4/2/24 18:50,TA Hyojun,주어진 model의 parameter와 연산 횟수를 계산하는 식을 적어주시고 값까지 함께 적어주시면 됩니다.
4/2/24 19:41,손을 번쩍 든 무지,옵션3으로 해도 똑같이 나오는것같아요. Chain rule에 따라 (y - Y_data)까지 같이 곱해져서 그런거 아닐까요?
4/2/24 22:53,열심히 일하는 네오,HW5 P2의 lower cased l 의 정의가 정확히 어떻게 되나요? lower case j에 의해 정의되어지는 값인가요?
4/2/24 23:20,TA Hyojun,"l이 주어져 있다고 생각하시고 A_j가 작은 j>l이 존재한다면 i=1, …, l에 대해 dy_L/db_i 등이 작아진다는 것을 설명하시면 됩니다."
4/3/24 0:34,열심히 일하는 네오,감사합니다!
4/3/24 0:39,하트뿅뿅 라이언,감사합니다 ! 간단한걸 놓쳤네요
4/3/24 12:23,애교뿜뿜 무지,사진
4/3/24 12:24,애교뿜뿜 무지,"안녕하세요. 행렬 연산에서 미분의 결과가 몇x몇이 되야하는지 헷갈리는데, 마지막에 왜 X^T( )가 되는지에 관해 참고할만한 자료가 있을까요"
4/3/24 12:25,TA chaeju,homework 1의 solution을 참조하시면 될 것 같습니다
4/3/24 12:26,애교뿜뿜 무지,감사합니다!
4/3/24 13:07,화난 라이언,"Do we have classes on April 10th, election day? I can't find any announcement on class website."
4/3/24 14:59,비옷입은 튜브,are the problems in HW5 are all solvable before taking today's lecture?
4/3/24 15:02,엄지척 튜브,엄지척 튜브님이 나갔습니다.
4/3/24 16:14,경제학도,혹시 HW5의 Problem5에서 tensor(ex. wX+b)에 activation function을 적용(ex. σ(wX+b))한 경우 activation function evaluations 한번은 tensor 당 한번으로 봐야하나요? 아니면 내부 element 한개 당 한번으로 봐야하나요?
4/3/24 18:08,.,"hw4의 1번에서 padding 때문에 필터가 top-left corner에 centered되지 않는다고 하셨는데, padding이 있다면 아래 그림의 오른쪽처럼, padding이 없으면 왼쪽처럼 filter가 centered된다고 보면 되나요?

그리고 filter size를 (padding*2+1) 보다 크게 잡게되면 오른쪽 그림이 성립할 수가 없을 것 같은데, 애초에 filter size를 padding 영역을 넘치게 못 잡는다고 보면 되나요?"
4/3/24 18:08,.,사진
4/3/24 18:41,.,"Padding의 유무와 관계없이 filter는 original image에 있는 i,j 부터 잡기 때문에 padding이 없는 경우에는 왼쪽처럼 잡게되고, padding이 있다면 padding된 셀(?) 까지 모두 연산에 포함시키기 위해 오른쪽처럼 잡는 것으로 이해하면 될까요"
4/3/24 18:43,옐로카드 프로도,"혹시 오늘 autodiff 관련 질문 중에 chain rule 적용시 df/df 같은 요소가 왜 있는지에 물어봐주셨는데, 제가 잘 못들어서요.. 혹시 설명해주실 수 있으신가요??"
4/3/24 18:56,벌 서는 라이언,"제가 제대로 이해한건지는 잘 모르겠는데, 반복되는 연산을 끝내는 기준이 된다고 하셨던 것 같습니다. Step 0에서 df/df=1이 적혀있었던 것 같은데, 그 이후에는 df/df가 나올 때까지 계속 chain rule을 적용하고, df/df라는 곳에 도달하면 그때 비로소 멈춘다고 하셨던 것 같습니다."
4/3/24 18:58,TA Jihoon,"top-left corner에 centered된 filter가 정답이 아니라는 것은 많이 제출하신오답의 형태를 말씀드리기 위한 표현이었습니다. 
padding(size=1)된 data의 (i,j)번째 index에는 padding 이전 input data의 (i-1,j-1)번째 index의 데이터가 있게 되기 때문에, filter와의 연산이 오른쪽 그림처럼 보이실 수 있는데, centering의 개념으로 이해하시기보다는 챕터3 강의노트 7페이지와 같이 연산이 이루어지고, padding이 있는 경우 input data의 index가 shift된다고 보시면 좋을 것 같습니다.

filter size > (padding*2+1)인 경우 input보다 output의 dimension이 작아질 뿐 불가능한 것은 아닙니다"
4/3/24 18:58,TA Youngmin,Every activation function evaluation per element should be counted as a single evaluation in problem5.
4/3/24 19:02,화나서 방방 뛰는 튜브,저도 궁금합니다
4/3/24 19:04,화난 라이언,제가 이해하기로는 연산이 recursive한 걸 더 명확히 보여주려고 하신 것 같습니다.
4/3/24 19:04,.,아하 이해했습니다. 감사합니다!
4/3/24 19:37,눈빛 애교 어피치,재제출이 2번 7번만 열려있는데 원래 전부 열리는데 조금 걸리나요?
4/3/24 19:39,열심히 일하는 네오,Hw4 submission에서 제가 받은 성적말고 가능한 성적(total)이 14가 아니라 0으로 돼있는데 오류죠?
4/3/24 19:41,기지개 고양이,저도 그래요. 오류인거 같네요
4/3/24 19:43,TA Jihoon,해당 부분 오류가 있던 것 같아 업데이트 예정입니다 감사합니다!
4/3/24 19:56,TA Yongin,HW4 redo submission 가능하도록 업데이트 되었습니다. 
4/3/24 19:57,TA Yongin,"말씀하신 ‘가능한 성적’의 경우 14점이 맞아 원인을 찾고 있습니다만, 우선 채점 결과에는 영향이 없는 것으로 보입니다."
4/3/24 20:13,TA Jihoon,hw4 총점 etl 상에서 0->14점 만점으로 변경 완료되었습니다
4/3/24 20:33,열심히 일하는 네오,감사합니다!
4/3/24 20:40,눈빛 애교 어피치,감사합니다~
4/3/24 20:46,애교뿜뿜 무지,"제가 chapter2 슬라이드를 2024버전으로 업데이트 되기 전꺼로 받아서 필기를 해뒀는데, 혹시 내용이 업데이트된 부분이 있는지 아시는 분 계신가요? 잘 안 보여서요"
4/3/24 20:58,TA Hyojun,Chapter2 슬라이드는 바뀐 부분이 거의 없는 것 같습니다. 전 2022버전으로 보고 있는데 사소한 오탈자는 모르겠지만 내용은 거의 동일한 것 같네요.
4/3/24 21:19,애교뿜뿜 무지,답변 감사합니다!!
4/4/24 8:58,청소하는 튜브,hw5 마지막 문제에서 test error 0.9로 수렴하시는 분 계신가요?? 뭔가 randomized label이어도 잘 추론하는 것 같은데 혹시 몰라서 CIFAR10으로 하니까 원 논문처럼 0.9로 수렴하네요. 혹시 MNIST dataset에서 test error 0.9 나오신 분 계신가요?
4/4/24 9:49,씩씩거리는 무지,씩씩거리는 무지님이 나갔습니다.
4/4/24 10:07,비옷입은 튜브,what's the difference between kernel and filter?
4/4/24 10:54,애교뿜뿜 무지,사진
4/4/24 10:59,애교뿜뿜 무지,"안녕하세요. 여기서 MLE와 Entropy가 같은 것이 직관적으로는 이해가 되는데, 수식이 헷갈려서 질문드립니다. P(X1,…,Xn)=1/N[#X_i=1… #X_i=k]가 의미하는 것이 혹시 무엇인가요? 그리고 저 수식이 같아지는걸 어떻게 보이면 좋을지 궁금합니다"
4/4/24 11:02,옐로카드 프로도,P는 실제 label값이 형성되어있던 비율을 나타내는 것 같아요
4/4/24 11:03,옐로카드 프로도,"그 비율과 비슷하도록 모델을 짜는 것이 목표이고, 그래서 모델의 분포와 실제분포의 cross entropy(H라고 되어있는부분)를 minimize하려는 것이고"
4/4/24 11:04,옐로카드 프로도,그게 kl divergence를 minimize하는것과 같습니다
4/4/24 12:53,눈물바다에 빠진 라이언,사진
4/4/24 12:54,눈물바다에 빠진 라이언,혹시 problem7에 그래프 이렇게 나오신 분 계신가요..? hint랑 비슷하긴 한데 뭔가 미묘하게 다르네요..
4/4/24 13:01,하트뿅뿅 라이언,똑같은거 아닌가요? scale은 나눠주는 값에 따라 다를거 같아요 len(dataloader) or total # of data
4/4/24 13:08,청소하는 튜브,저정도면 잘 나온거같아요
4/4/24 13:11,눈물바다에 빠진 라이언,넵 다들 감사합니다!
4/4/24 13:35,TA Hyojun,"For CNN, kernel and filter have the same meaning."
4/4/24 13:37,으쓱으쓱 어피치,혹시 4/10일날 수업 있나요?
4/4/24 13:49,애교뿜뿜 무지,사진
4/4/24 13:49,애교뿜뿜 무지,여기서 혹시 첫번째 -> 두번째로 넘어갈 때 p(P(Y_i))= 1/N 인건가요?? 1/N이 어떻게 나온건지 궁금합닏
4/4/24 13:50,.,minimize이기 때문에 n은 있어도 없어도 상관없습니다
4/4/24 13:52,애교뿜뿜 무지,"아하 그렇군요!! 그렇다면 혹시 두번째 식에 log뿐인데, 앞에 붙어야 할 확률에 관한 부분은 어떻게 되는걸까요?"
4/4/24 14:07,멋쟁이 프로도,저게 레이블이 정해져있어서 KL-divergence 계산할 때 P는 one-hot 아니던가요?
4/4/24 14:17,TA chaeju,"맞습니다. 따라서 두 번째 식으로 전개되지요
\mu_{Y_i}(f_{A,b}(X_i))가 어떤 식인지 정의를 찾아보시면 될 것 같습니다"
4/4/24 14:22,애교뿜뿜 무지,"아하 그러면 Y_i에 해당하는 부분만 앞이 1이, 나머지는 0이 붙어서 사라졌다고 생각하면 되겠군요. 감사합니다!!"
4/4/24 14:37,Apeach in love,"hw5-4애서 각 c= 1, 2, 3,
m, n= 1, •••, 224
로 인덱싱하면 되나요?"
4/4/24 15:48,TA Hyojun,네 파이썬처럼 0-based indexing을 하셔도 되고 말씀하신 대로 1~244로 indexing하셔도 됩니다.
4/4/24 23:22,애교뿜뿜 무지,안녕하세요. 여기서 혹시 첫 번째 등호가 왜 성립하는지 궁금합니다.
4/4/24 23:22,애교뿜뿜 무지,사진
4/4/24 23:23,청소하는 튜브,Conditional expectation에서 성질입니다
4/4/24 23:26,애교뿜뿜 무지,"yi^~가 x에 independent 하지 않아 보이는데, 그것과 관계없이 성립하는걸까요??"
4/4/24 23:26,기지개 고양이,네네
4/4/24 23:27,기지개 고양이,사진
4/4/24 23:27,기지개 고양이,https://analysisbugs.tistory.com/m/8
4/4/24 23:28,애교뿜뿜 무지,"헉 이런게 있군요,, 감사합니다!!"
4/4/24 23:29,기지개 고양이,단학기 수리통계 / 수리통계1 에서 다룹니다
4/5/24 10:50,눈물 흘리는 제이지,만약 전체 데이터개수가 많지않다면 batch size를 크게 잡지 않는 것이 좋은것 같은데 이유가 직관적으로 잘 와닿지 않습니다 이부분 설명해주실수 있나요?
4/5/24 12:28,열심히 일하는 네오,삭제된 메시지입니다.
4/5/24 13:14,눈물 흘리는 제이지,"bias correction이 의미하는 바가 무엇인지도 궁금합니다. Adam에서 bias correction이 없다면 m1=g, m2=g*g랑 같아지기에 momentum으로서의 의미가 사라지기에 이를 보정해 주는것인가요?"
4/5/24 14:16,TA Hyojun,batch size가 크면 한 번에 많은 연산을 GPU에 올릴 수 있어 GPU를 더 효율적으로 돌릴 수 있습니다. 다음 블로그 글도 참고하시면 도움이 될 것 같습니다. (https://jimmy-ai.tistory.com/372)
4/5/24 14:17,TA Hyojun,"m1와 m2가 각각 gk의 1st/2nd momentum의 estimate인데, gk = g인 이상적인 경우를 생각하더라도 (1-beta^k) 항이 앞에 붙어 m1, m2가 g, g^2과 (특히 학습 초반에서) 다른 값을 갖게 됩니다. 따라서 1-beta^k로 나누어서 값을 보정해 준다고 생각하시면 됩니다. "
4/5/24 14:28,밥줘,사진
4/5/24 14:28,밥줘,문제가 뭘까요..
4/5/24 14:29,청소하는 튜브,랜덤하게 레이블이 달린 데이터셋이 들어가고 있는지 확인해보셔야할 거 같네요
4/5/24 14:29,청소하는 튜브,저렇게까지 빨리 수렴할 수가 없어서 아마 그냥 원래 레이블 그래도 들어가고 있을 확률이 높아보입니다
4/5/24 14:41,TA Gyeongmin,"덧붙이자면, 일반적으로 메모리가 허용하는 선에서 batch size를 최대로 늘리는 게 convention이긴 합니다. 다만 batch size가 클 경우 local minima에서 잘 벗어나지 못한다는 연구도 있습니다.
효준 조교님께서 올려주신 링크에도 마지막에 관련 설명이 있는데, 이에 대해 더 궁금하시면
https://openreview.net/pdf?id=H1oyRlYgg
논문 참고하셔도 좋을것같습니다."
4/5/24 14:43,옐로카드 프로도,페이지를 찾을 수 없다고 나옵니다 조교님!
4/5/24 14:44,TA Gyeongmin,https://arxiv.org/abs/1609.04836
4/5/24 14:44,TA Gyeongmin,이 링크 쓰시면 될 것 같습니다
4/5/24 15:32,밥줘,사랑합니다.
4/5/24 17:29,손을 번쩍 든 무지,혹시 6번 문제에서 training의 속도가 느리거나 진척 없는 분들 계신가요? train_test_split 기능 써가지고 train set의 크기를 줄여도 이 모양이네요..
4/5/24 17:30,손을 번쩍 든 무지,"일단 epoch는 넘어가지는 상황인데, 한 epoch마다 3~5분 정도 걸립니다."
4/5/24 17:30,눈물 흘리는 제이지,"강의록 70p에서 E(y^2) 유도 과정에서 Exp(A^2*x^2)=Exp(A^2)*Exp(x^2)-cov(A^2,x^2) 이걸 이용해서 유도해도 괜찮을까요"
4/5/24 17:33,눈물 흘리는 제이지,아니면 저 경우에서 A와 x가 correlation이 있어도 성립하는것인가요
4/5/24 18:05,신난 어피치,삭제된 메시지입니다.
4/5/24 18:06,신난 어피치,6번 앞에서부터 6000개 잘라서 모델에 넣었는데 Hint보다 좀 느리게 수렴하네요...
4/5/24 18:12,APT,APT님이 나갔습니다.
4/5/24 19:31,신난 어피치,사진
4/5/24 19:31,신난 어피치,이런 식으로 나왔습니다
4/5/24 19:50,부끄러워하는 라이언,부끄러워하는 라이언님이 나갔습니다.
4/5/24 20:02,.,"in #5, is relu also applied after maxpool?"
4/5/24 20:08,손을 번쩍 든 무지,사진
4/5/24 20:09,손을 번쩍 든 무지,"I don't think so, at least in problem 5 case."
4/5/24 20:17,하트뿅뿅 라이언,"5번 문제에서, 마지막 연산에 대해 naive에서는 max pool만 취해 채널 수가 256인채로 유지되고 bottleneck에서는 max pool 이후 conv로 채널수를 64로 바꾸는데, 이렇게 하면 최종 채널 수가 달라져 정확한 비교가 안되지 않나요?"
4/5/24 22:45,기지개 고양이,사진
4/5/24 22:46,기지개 고양이,"전체적 경향은 비슷한데, 분산과 수렴지점이 다른채로 나와서"
4/5/24 22:46,기지개 고양이,뭐가 문제일까요
4/5/24 22:46,기지개 고양이,솔직히 랜덤 라벨에도 오버피팅 가능한걸 보였으니 과제 문제를 푼거는 맞는데
4/5/24 22:46,화난 라이언,음 아마 에포크마다 찍은게 아니라 배치마다 찍으신 것 같은데요
4/5/24 22:46,기지개 고양이,아 그렇네요 감사합니다.
4/6/24 0:23,부끄러운 어피치,부끄러운 어피치님이 나갔습니다.
4/6/24 5:56,렐?루,사진
4/6/24 5:56,렐?루,혹시 이건 어떤 에런지 아시는 분 있나요
4/6/24 5:56,렐?루,사진
4/6/24 5:57,렐?루,AlexNet().to(device)에서 코드가 뻗어버렸어요..
4/6/24 7:53,마이크를 든 라이언,저는 렌덤라벨링을 1~10으로 하니 저런 에러가 뜨고 0~9로 하니 없어졌어요
4/6/24 9:19,신난 어피치,이번 과제 3번 손풀이인가요!
4/6/24 9:19,신난 어피치,?
4/6/24 9:21,기지개 고양이,저는 그리 했어요
4/6/24 10:13,신난 어피치,감사합니다!
4/6/24 11:02,청소하는 튜브,LeCun Initialization에서 왜 \tilde{y}의 기댓값을 따질 때 굳이 conditional expectation으로 바꾸는 것인가요?
4/6/24 13:29,TA Hyojun,"A, b와 달리 x는 실제 데이터의 분포 혹은 이전 레이어를 거치면서 나오는 값이기 때문에 x에 대한 확률분포를 정확히 알 수 없어 x에 대한 conditional expectation으로 바꿔 식을 전개한 것 같습니다."
4/6/24 13:31,TA Hyojun,다시 보니까 2022 버전에는 LeCun initialization에서 tilde y의 평균과 분산을 증명하는 슬라이드가 없는 것 같습니다. 해당 내용은 2024년 슬라이드를 보고 확인하시면 될 것 같습니다.
4/6/24 14:39,청소하는 튜브,사진
4/6/24 14:40,청소하는 튜브,그렇다면 이 식에서 A_ij와 b_i의 conditional expecation이 0인 이유는 가장 바깥 쪽 기댓값과 합쳐져서 \sum_j E[A_ij]x_j + E[b_i]가 되었다고 이해하면 될까요
4/6/24 15:19,쑥스럽게 인사하는 프로도,혹시 다음주에도 과제가 있나요?
4/6/24 16:37,애교뿜뿜 무지,사진
4/6/24 16:37,애교뿜뿜 무지,"안녕하세요. Hw1 solution 관련 질문이 있습니다. 혹시 마지막에 ""Note that the top eigvenvector equal to an (n-1)-dimensional set"" 이 문구가 적혀 있는 이유가 무엇인지 궁금합니다 (풀이에 저 특성이 사용되는걸까요?)"
4/6/24 16:39,치즈케이크,n-1 dim set에서 initial value가 시작하지 않으면 무조건 알고리즘이 발산한다고 주장하는 것입니다
4/6/24 16:39,치즈케이크,그런데 n차원 공간에서 n-1 dim 공간을 정확히 찍을 확률이 0이므로 알고리즘이 거의 항상 발산하는 거구오
4/6/24 16:45,애교뿜뿜 무지,"감사합니다! 설명해 주셔서 이해는 얼추 된 것 같은데, 방금 하신 말씀이 저 ""Note that the top eigvenvector equal to an (n-1)-dimensional set""안에 내제되어 있어서 저 문구를 보면 말씀하신대로 떠올려지는 자명한(?) 것일까요?"
4/6/24 16:49,치즈케이크,Remark 한번 읽어보세요
4/6/24 17:09,TA Hyojun,"A_ij와 b_i가 각각 mean=0인 gaussian으로 initialize 되어있어 각각의 conditional expectation이 0이 됩니다. 제가 놓친 부분이 있을 수도 있겠지만, 지금은 A, b와 x가 independent하다고 가정하기 때문에 꼭 저렇게 식을 전개할 필요는 없을 것 같습니다. 다만, A_ij와 b_i에 대해서만 먼저 계산한다는 점이 해당 방식으로 식을 전개했을 때 잘 드러나고, Ch 5에서는 저런 형태로 조건부확률이 많이 사용되기 때문에 이와 같은 식 전개에 익숙해지는 것도 좋을 것 같습니다."
4/6/24 17:10,TA Hyojun,정확한 과제 일정은 잘 모르겠네요 ㅠㅠ 다만 학기 중에 과제는 총 12번 정도 나갈 예정입니다.
4/6/24 17:59,기타치는 튜브,2022년 과제 표시된 기일을 보니 매주 나오는 게 맞는 것 같습니다 ..
4/6/24 18:20,기지개 고양이,4월 22일 전까지 Mysnu-수강강좌에 있는 어떤 버튼을 누르면
4/6/24 18:20,기지개 고양이,과제는 물론이고 시험도 안봐도 된다네요
4/6/24 18:20,밥줘,Drop out ㄷㄷ
4/6/24 19:25,기타치는 튜브,사진
4/6/24 19:26,기타치는 튜브,drop_out=131
4/6/24 19:32,열심히 일하는 네오,"hw2 problem 4 solution에 궁금한 게 있어 질문드립니다! 아래 부등식의 우변, 특히 {} 안 부분이 왜 0이 되는지 잘 이해가 되지 않습니다 ㅜㅜ"
4/6/24 19:33,열심히 일하는 네오,사진
4/6/24 19:33,애교뿜뿜 무지,위에 x3 정의를 보시면 될 것 같습니다!
4/6/24 19:35,열심히 일하는 네오,헉 그러네요 감사합니다 !!!
4/6/24 20:41,열심히 일하는 네오,HW5 Submission 제출함은 아직 생성이 안 된거죠?
4/6/24 20:43,General Trash,과제 탭에 들어가시면 있습니다!
4/6/24 20:43,TA chaeju,방금 모듈에도 추가해놓았습니다.
4/6/24 20:43,열심히 일하는 네오,감사합니다!
4/6/24 23:57,하트뿅뿅 라이언,저도 이게 헷갈리네요
4/7/24 0:59,TA Hyojun,"말씀하신 부분도 생각해 볼 수 있겠지만, 해당 부분을 감안하더라도 전체 연산량과 parameter 개수 차이가 크게 날 것입니다. 3x3과 5x5 conv의 연산량과 parameter 개수를 1x1 conv layer가 얼마나 줄일 수 있는지에 주목하시면 좋을 것 같습니다.
(반대로, inception model에서 1x1 conv을 빼면 얼마나 model이 무거워지는지로 생각하셔도 좋을 듯합니다)"
4/7/24 1:12,화난 라이언,데이터 6000개로 줄여도 Epoch 1번에 몇 분 씩 걸리는데 왜 이러는걸까요...
4/7/24 1:12,밥줘,cpu로 돌리시나요??
4/7/24 1:13,신난 어피치,그거 gpu 안쓰면 몇분씩 걸리더라고요
4/7/24 1:13,화난 라이언,Images.to(device) 하는거 아닌가요..?
4/7/24 1:16,밥줘,노트북에 엔비디아 gpu 없으면 그냥 cpu로 계산할걸요
4/7/24 1:17,눈물바다에 빠진 라이언,코랩이시면 런타임에서 런타임 유형 변경하셔야 합니다
4/7/24 1:17,열심히 일하는 네오,코랩으로 해보세용
4/7/24 1:17,화나서 방방 뛰는 튜브,노트북용 4060기준 약 500초 걸려요
4/7/24 1:17,신난 어피치,그거 런타임 변경하셔야 합니다
4/7/24 1:18,신난 어피치,전 코랩으로 했는데 맨처음에 매 epoch마다 6000개 데이터로 평가하는 걸로 짰더니 gpu로 해도 31분걸렸어요
4/7/24 1:18,하트뿅뿅 라이언,그거 배치로 나눠주기만 해도
4/7/24 1:18,하트뿅뿅 라이언,확 줍니다 시간
4/7/24 1:18,눈물바다에 빠진 라이언,Learning rate을 0.1로 했더니 loss가 nan으로 나와서 0.05나 0.01은 잘 되는데 구현이 잘못된 걸까요?
4/7/24 1:47,기지개 고양이,Loss가 float 데이터형 최댓값을 넘어서 그런거 같아요
4/7/24 11:30,기타치는 튜브,"Dataloader 매개변수에서 batch_size=64 설정했는데도 시간이 너무 오래걸리네요 ㅠㅠ epoch 당 40-50초 가까이 걸려서 한 시간씩 걸리는데 혹시 다른 이유가 있을까요?
cuda 사용하는 것도 확인했고 jupyter notebook에서 사용하는데 잘 안되네요.."
4/7/24 11:33,기지개 고양이,그
4/7/24 11:34,기지개 고양이,코랩에서 런타임>런타임 유형 변경>하드웨어 가속기
4/7/24 11:34,기지개 고양이,코랩 사용하시는거 맞나요? 그냥  anaconda의 Jupyter notebook이 아니라
4/7/24 11:35,기타치는 튜브,코랩이 아니라 노트북 자체 anaconda에서 노트북 gpu로 하고 있는데 단순한 성능 문제일까요?
4/7/24 11:37,.,저는 자체 GPU가 구려서 Colab 제공 T4 썼는데 5초에 한 epoch 나왔어요
4/7/24 11:37,기지개 고양이,코랩이 훨씬 빠른거 같아요
4/7/24 11:37,기타치는 튜브,감사합니다
4/7/24 11:38,기지개 고양이,집에 A100 이런게 있지 않는 이상
4/7/24 11:40,마이크를 든 라이언,삭제된 메시지입니다.
4/7/24 11:43,으쓱으쓱 어피치,한 3060부터 t4 이긴다고 알고있긴 합니다
4/7/24 11:53,애교뿜뿜 무지,삭제된 메시지입니다.
4/7/24 11:53,애교뿜뿜 무지,여러분 혹시 6번에서 10%만 데이터 사용할 때 어떻게 하는 것이 권장되나요? 일단 TestLoader를 사용하고 나면 인덱싱을 어떻게 할지 곤란해서 random.sample 방식으로 해봤는데 images.to & labels.to 할 때 images & labels가 그냥 int형으로 불러와져서 안 되고 이 부분 빼도 shape 에러가 나네요 (mat1 and mat2 shapes cannot be multiplied (256x25 and 6400x800)) 어떻게 해결을 모색하는 것이 좋을까요?
4/7/24 11:54,화난 라이언,Dataloader 객체를 만들기 전에 dataset에서 처리하는게 좋을 것 같아요
4/7/24 11:55,애교뿜뿜 무지,sample한 뒤에 Dataloader를 만들어 기존처럼 하는게 확실히 고민을 줄이겠군요 감사합니다
4/7/24 12:32,애교뿜뿜 무지,"RuntimeError: CUDA error: device-side assert triggered
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1.
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.

이런 에러가 uniform한 index를 넣어 리스트를 다시 만들고 하니 나는데 혹시 왜 일어나는 것인가요? floating-point error라고 colab AI가 추정하며 labels.long() 형태로 바꾸라고 해서 해봤는데 잘 안되고 있습니다

참고로 testloader 넣기 전 데이터를 고쳤으며 기존에 되던 데이터로 바꾸어도 같은 에러로 작동이 되지 않습니다"
4/7/24 12:39,말썽쟁이 네오,인덱스가 안 넘어가서 그런가
4/7/24 15:11,벌 서는 라이언,"HW5 5번 문제에서 Multiplicational operation incurred due to zero-padding도 포함해서 세나요, 아니면 이건 Clarification에 안 적혀있으니 제외하고 세나요?"
4/7/24 15:59,애교뿜뿜 무지,사진
4/7/24 16:00,애교뿜뿜 무지,"안녕하세요. Hw4 답안 관련 질문드립니다.  y_l/b_l의 경우엔 j=i가 아닌 경우 전부 0인 반면 y_l/y_l-1의 경우에는 j=i가 아니더라도 항상 위와 같은 결과가 나오는 것으로 이해했는데, 차이가 왜 생기는지 이해가 잘 되지 않습니다"
4/7/24 16:01,애교뿜뿜 무지,아래의 경우에도 j=i가 아닌 경우엔 결국 0이 되지 않나요?
